Index no.,flight_code,source_city,time_taken,stop,destinate_city,price,dep_time_category,arr_time_category,Days_Left,Flight Class
8852,6E-2077,Mumbai,130,non-stop,Delhi,3108,Afternoon,Afternoon,23,Economy
8853,6E-5372,Mumbai,260,1-stop,Delhi,3681,Early Morning,Morning,23,Economy
8854,6E-5382,Mumbai,350,1-stop,Delhi,3752,Evening,Night,23,Economy
8855,6E-5376,Mumbai,620,1-stop,Delhi,3846,Night,Morning,23,Economy
8856,6E-296,Mumbai,245,1-stop,Delhi,4151,Night,Night,23,Economy
8857,6E-5392,Mumbai,270,1-stop,Delhi,4151,Evening,Night,23,Economy
8858,6E-5386,Mumbai,305,1-stop,Delhi,4151,Evening,Night,23,Economy
8859,6E-5392,Mumbai,410,1-stop,Delhi,4151,Evening,Night,23,Economy
8860,6E-939,Mumbai,470,1-stop,Delhi,5695,Morning,Evening,23,Economy
8861,6E-5384,Mumbai,385,1-stop,Delhi,8558,Morning,Afternoon,23,Economy
8862,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,24,Economy
8863,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,24,Economy
8864,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,24,Economy
8865,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,24,Economy
8866,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,24,Economy
8867,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,24,Economy
8868,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,24,Economy
8869,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,24,Economy
8870,6E-296,Mumbai,245,1-stop,Delhi,2339,Night,Night,24,Economy
8871,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,24,Economy
8872,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,24,Economy
8873,6E-213,Mumbai,345,1-stop,Delhi,2339,Early Morning,Afternoon,24,Economy
8874,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,24,Economy
8875,6E-5376,Mumbai,430,1-stop,Delhi,2339,Night,Early Morning,24,Economy
8876,6E-5395,Mumbai,525,1-stop,Delhi,2339,Morning,Evening,24,Economy
8877,6E-5376,Mumbai,530,1-stop,Delhi,2339,Night,Morning,24,Economy
8878,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,24,Economy
8879,6E-5376,Mumbai,620,1-stop,Delhi,2339,Night,Morning,24,Economy
8880,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,24,Economy
8881,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,24,Economy
8882,6E-6201,Mumbai,115,non-stop,Delhi,2738,Morning,Morning,24,Economy
8883,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,24,Economy
8884,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,24,Economy
8885,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,24,Economy
8886,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,24,Economy
8887,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,24,Economy
8888,6E-6222,Mumbai,255,1-stop,Delhi,3010,Morning,Afternoon,24,Economy
8889,6E-2077,Mumbai,130,non-stop,Delhi,3108,Afternoon,Afternoon,24,Economy
8890,6E-5392,Mumbai,270,1-stop,Delhi,3609,Evening,Night,24,Economy
8891,6E-5392,Mumbai,410,1-stop,Delhi,3609,Evening,Night,24,Economy
8892,6E-176,Mumbai,375,1-stop,Delhi,3681,Afternoon,Night,24,Economy
8893,6E-5384,Mumbai,385,1-stop,Delhi,4197,Morning,Afternoon,24,Economy
8894,6E-939,Mumbai,470,1-stop,Delhi,4284,Morning,Evening,24,Economy
8895,6E-6222,Mumbai,490,1-stop,Delhi,5023,Morning,Evening,24,Economy
8896,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,25,Economy
8897,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,25,Economy
8898,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,25,Economy
8899,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,25,Economy
8900,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,25,Economy
8901,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,25,Economy
8902,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,25,Economy
8903,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,25,Economy
8904,6E-296,Mumbai,245,1-stop,Delhi,2339,Night,Night,25,Economy
8905,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,25,Economy
8906,6E-5392,Mumbai,270,1-stop,Delhi,2339,Evening,Night,25,Economy
8907,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,25,Economy
8908,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,25,Economy
8909,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,25,Economy
8910,6E-5392,Mumbai,410,1-stop,Delhi,2339,Evening,Night,25,Economy
8911,6E-5376,Mumbai,430,1-stop,Delhi,2339,Night,Early Morning,25,Economy
8912,6E-939,Mumbai,470,1-stop,Delhi,2339,Morning,Evening,25,Economy
8913,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,25,Economy
8914,6E-5395,Mumbai,525,1-stop,Delhi,2339,Morning,Evening,25,Economy
8915,6E-5376,Mumbai,530,1-stop,Delhi,2339,Night,Morning,25,Economy
8916,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,25,Economy
8917,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,25,Economy
8918,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,25,Economy
8919,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,25,Economy
8920,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,25,Economy
8921,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,25,Economy
8922,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,25,Economy
8923,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,25,Economy
8924,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,25,Economy
8925,6E-6222,Mumbai,255,1-stop,Delhi,3010,Morning,Afternoon,25,Economy
8926,6E-6201,Mumbai,115,non-stop,Delhi,3424,Morning,Morning,25,Economy
8927,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,25,Economy
8928,6E-5384,Mumbai,385,1-stop,Delhi,4182,Morning,Afternoon,25,Economy
8929,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,26,Economy
8930,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,26,Economy
8931,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,26,Economy
8932,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,26,Economy
8933,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,26,Economy
8934,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,26,Economy
8935,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,26,Economy
8936,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,26,Economy
8937,6E-6222,Mumbai,255,1-stop,Delhi,2339,Morning,Afternoon,26,Economy
8938,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,26,Economy
8939,6E-5392,Mumbai,270,1-stop,Delhi,2339,Evening,Night,26,Economy
8940,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,26,Economy
8941,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,26,Economy
8942,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,26,Economy
8943,6E-5392,Mumbai,410,1-stop,Delhi,2339,Evening,Night,26,Economy
8944,6E-5376,Mumbai,430,1-stop,Delhi,2339,Night,Early Morning,26,Economy
8945,6E-939,Mumbai,470,1-stop,Delhi,2339,Morning,Evening,26,Economy
8946,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,26,Economy
8947,6E-5376,Mumbai,530,1-stop,Delhi,2339,Night,Morning,26,Economy
8948,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,26,Economy
8949,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,26,Economy
8950,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,26,Economy
8951,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,26,Economy
8952,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,26,Economy
8953,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,26,Economy
8954,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,26,Economy
8955,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,26,Economy
8956,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,26,Economy
8957,6E-6201,Mumbai,115,non-stop,Delhi,3108,Morning,Morning,26,Economy
8958,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,26,Economy
8959,6E-296,Mumbai,245,1-stop,Delhi,3681,Night,Night,26,Economy
8960,6E-5384,Mumbai,385,1-stop,Delhi,3752,Morning,Afternoon,26,Economy
8961,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,27,Economy
8962,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,27,Economy
8963,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,27,Economy
8964,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,27,Economy
8965,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,27,Economy
8966,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,27,Economy
8967,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,27,Economy
8968,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,27,Economy
8969,6E-6222,Mumbai,255,1-stop,Delhi,2339,Morning,Afternoon,27,Economy
8970,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,27,Economy
8971,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,27,Economy
8972,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,27,Economy
8973,6E-5376,Mumbai,430,1-stop,Delhi,2339,Night,Early Morning,27,Economy
8974,6E-939,Mumbai,470,1-stop,Delhi,2339,Morning,Evening,27,Economy
8975,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,27,Economy
8976,6E-5376,Mumbai,530,1-stop,Delhi,2339,Night,Morning,27,Economy
8977,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,27,Economy
8978,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,27,Economy
8979,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,27,Economy
8980,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,27,Economy
8981,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,27,Economy
8982,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,27,Economy
8983,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,27,Economy
8984,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,27,Economy
8985,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,27,Economy
8986,6E-5386,Mumbai,305,1-stop,Delhi,3010,Evening,Night,27,Economy
8987,6E-6201,Mumbai,115,non-stop,Delhi,3108,Morning,Morning,27,Economy
8988,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,27,Economy
8989,6E-296,Mumbai,245,1-stop,Delhi,3609,Night,Night,27,Economy
8990,6E-5384,Mumbai,385,1-stop,Delhi,3752,Morning,Afternoon,27,Economy
8991,6E-5392,Mumbai,270,1-stop,Delhi,3849,Evening,Night,27,Economy
8992,6E-5392,Mumbai,410,1-stop,Delhi,3849,Evening,Night,27,Economy
8993,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,28,Economy
8994,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,28,Economy
8995,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,28,Economy
8996,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,28,Economy
8997,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,28,Economy
8998,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,28,Economy
8999,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,28,Economy
9000,6E-296,Mumbai,245,1-stop,Delhi,2339,Night,Night,28,Economy
9001,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,28,Economy
9002,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,28,Economy
9003,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,28,Economy
9004,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,28,Economy
9005,6E-5384,Mumbai,385,1-stop,Delhi,2339,Morning,Afternoon,28,Economy
9006,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,28,Economy
9007,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,28,Economy
9008,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,28,Economy
9009,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,28,Economy
9010,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,28,Economy
9011,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,28,Economy
9012,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,28,Economy
9013,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,28,Economy
9014,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,28,Economy
9015,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,28,Economy
9016,6E-2047,Mumbai,135,non-stop,Delhi,2738,Early Morning,Morning,28,Economy
9017,6E-5376,Mumbai,530,1-stop,Delhi,3010,Night,Morning,28,Economy
9018,6E-6201,Mumbai,115,non-stop,Delhi,3108,Morning,Morning,28,Economy
9019,6E-5376,Mumbai,430,1-stop,Delhi,3528,Night,Early Morning,28,Economy
9020,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,28,Economy
9021,6E-5392,Mumbai,270,1-stop,Delhi,3609,Evening,Night,28,Economy
9022,6E-5392,Mumbai,410,1-stop,Delhi,3609,Evening,Night,28,Economy
9023,6E-939,Mumbai,470,1-stop,Delhi,3681,Morning,Evening,28,Economy
9024,6E-6222,Mumbai,255,1-stop,Delhi,3842,Morning,Afternoon,28,Economy
9025,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,29,Economy
9026,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,29,Economy
9027,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,29,Economy
9028,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,29,Economy
9029,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,29,Economy
9030,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,29,Economy
9031,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,29,Economy
9032,6E-6222,Mumbai,255,1-stop,Delhi,2339,Morning,Afternoon,29,Economy
9033,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,29,Economy
9034,6E-5376,Mumbai,430,1-stop,Delhi,2339,Night,Early Morning,29,Economy
9035,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,29,Economy
9036,6E-5395,Mumbai,525,1-stop,Delhi,2339,Morning,Evening,29,Economy
9037,6E-5376,Mumbai,530,1-stop,Delhi,2339,Night,Morning,29,Economy
9038,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,29,Economy
9039,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,29,Economy
9040,6E-6201,Mumbai,115,non-stop,Delhi,2738,Morning,Morning,29,Economy
9041,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,29,Economy
9042,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,29,Economy
9043,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,29,Economy
9044,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,29,Economy
9045,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,29,Economy
9046,6E-296,Mumbai,245,1-stop,Delhi,3010,Night,Night,29,Economy
9047,6E-5386,Mumbai,305,1-stop,Delhi,3010,Evening,Night,29,Economy
9048,6E-5382,Mumbai,350,1-stop,Delhi,3010,Evening,Night,29,Economy
9049,6E-5384,Mumbai,385,1-stop,Delhi,3010,Morning,Afternoon,29,Economy
9050,6E-2518,Mumbai,125,non-stop,Delhi,3424,Night,Night,29,Economy
9051,6E-574,Mumbai,110,non-stop,Delhi,3108,Evening,Night,29,Economy
9052,6E-416,Mumbai,125,non-stop,Delhi,3108,Evening,Evening,29,Economy
9053,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,29,Economy
9054,6E-939,Mumbai,470,1-stop,Delhi,3681,Morning,Evening,29,Economy
9055,6E-5392,Mumbai,270,1-stop,Delhi,4151,Evening,Night,29,Economy
9056,6E-5392,Mumbai,410,1-stop,Delhi,4151,Evening,Night,29,Economy
9057,6E-5372,Mumbai,260,1-stop,Delhi,5023,Early Morning,Morning,29,Economy
9058,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,30,Economy
9059,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,30,Economy
9060,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,30,Economy
9061,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,30,Economy
9062,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,30,Economy
9063,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,30,Economy
9064,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,30,Economy
9065,6E-296,Mumbai,245,1-stop,Delhi,2339,Night,Night,30,Economy
9066,6E-6222,Mumbai,255,1-stop,Delhi,2339,Morning,Afternoon,30,Economy
9067,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,30,Economy
9068,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,30,Economy
9069,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,30,Economy
9070,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,30,Economy
9071,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,30,Economy
9072,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,30,Economy
9073,6E-6721,Mumbai,125,non-stop,Delhi,2738,Early Morning,Morning,30,Economy
9074,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,30,Economy
9075,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,30,Economy
9076,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,30,Economy
9077,6E-6201,Mumbai,115,non-stop,Delhi,3108,Morning,Morning,30,Economy
9078,6E-5017,Mumbai,130,non-stop,Delhi,3108,Morning,Afternoon,30,Economy
9079,6E-2077,Mumbai,130,non-stop,Delhi,3108,Afternoon,Afternoon,30,Economy
9080,6E-168,Mumbai,135,non-stop,Delhi,3108,Morning,Afternoon,30,Economy
9081,6E-5376,Mumbai,430,1-stop,Delhi,3528,Night,Early Morning,30,Economy
9082,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,30,Economy
9083,6E-176,Mumbai,375,1-stop,Delhi,3681,Afternoon,Night,30,Economy
9084,6E-939,Mumbai,470,1-stop,Delhi,3681,Morning,Evening,30,Economy
9085,6E-5382,Mumbai,350,1-stop,Delhi,3752,Evening,Night,30,Economy
9086,6E-5392,Mumbai,270,1-stop,Delhi,4151,Evening,Night,30,Economy
9087,6E-5392,Mumbai,410,1-stop,Delhi,4151,Evening,Night,30,Economy
9088,6E-5376,Mumbai,530,1-stop,Delhi,4156,Night,Morning,30,Economy
9089,6E-5384,Mumbai,385,1-stop,Delhi,6668,Morning,Afternoon,30,Economy
9090,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,31,Economy
9091,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,31,Economy
9092,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,31,Economy
9093,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,31,Economy
9094,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,31,Economy
9095,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,31,Economy
9096,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,31,Economy
9097,6E-296,Mumbai,245,1-stop,Delhi,2339,Night,Night,31,Economy
9098,6E-6222,Mumbai,255,1-stop,Delhi,2339,Morning,Afternoon,31,Economy
9099,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,31,Economy
9100,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,31,Economy
9101,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,31,Economy
9102,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,31,Economy
9103,6E-6222,Mumbai,490,1-stop,Delhi,2339,Morning,Evening,31,Economy
9104,6E-5395,Mumbai,525,1-stop,Delhi,2339,Morning,Evening,31,Economy
9105,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,31,Economy
9106,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,31,Economy
9107,6E-6201,Mumbai,115,non-stop,Delhi,2738,Morning,Morning,31,Economy
9108,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,31,Economy
9109,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,31,Economy
9110,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,31,Economy
9111,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,31,Economy
9112,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,31,Economy
9113,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,31,Economy
9114,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,31,Economy
9115,6E-5376,Mumbai,430,1-stop,Delhi,3528,Night,Early Morning,31,Economy
9116,6E-5376,Mumbai,530,1-stop,Delhi,3528,Night,Morning,31,Economy
9117,6E-5013,Mumbai,125,non-stop,Delhi,3789,Early Morning,Early Morning,31,Economy
9118,6E-5376,Mumbai,620,1-stop,Delhi,3846,Night,Morning,31,Economy
9119,6E-5392,Mumbai,270,1-stop,Delhi,3858,Evening,Night,31,Economy
9120,6E-5392,Mumbai,410,1-stop,Delhi,3858,Evening,Night,31,Economy
9121,6E-213,Mumbai,345,1-stop,Delhi,4209,Early Morning,Afternoon,31,Economy
9122,6E-5384,Mumbai,385,1-stop,Delhi,4627,Morning,Afternoon,31,Economy
9123,6E-939,Mumbai,470,1-stop,Delhi,5271,Morning,Evening,31,Economy
9124,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,32,Economy
9125,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,32,Economy
9126,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,32,Economy
9127,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,32,Economy
9128,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,32,Economy
9129,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,32,Economy
9130,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,32,Economy
9131,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,32,Economy
9132,6E-296,Mumbai,245,1-stop,Delhi,2339,Night,Night,32,Economy
9133,6E-6222,Mumbai,255,1-stop,Delhi,2339,Morning,Afternoon,32,Economy
9134,6E-5372,Mumbai,260,1-stop,Delhi,2339,Early Morning,Morning,32,Economy
9135,6E-5392,Mumbai,270,1-stop,Delhi,2339,Evening,Night,32,Economy
9136,6E-5386,Mumbai,305,1-stop,Delhi,2339,Evening,Night,32,Economy
9137,6E-5382,Mumbai,350,1-stop,Delhi,2339,Evening,Night,32,Economy
9138,6E-176,Mumbai,375,1-stop,Delhi,2339,Afternoon,Night,32,Economy
9139,6E-5392,Mumbai,410,1-stop,Delhi,2339,Evening,Night,32,Economy
9140,6E-5376,Mumbai,430,1-stop,Delhi,2339,Night,Early Morning,32,Economy
9141,6E-939,Mumbai,470,1-stop,Delhi,2339,Morning,Evening,32,Economy
9142,6E-5395,Mumbai,525,1-stop,Delhi,2339,Morning,Evening,32,Economy
9143,6E-6182,Mumbai,565,1-stop,Delhi,2339,Early Morning,Evening,32,Economy
9144,6E-574,Mumbai,110,non-stop,Delhi,2738,Evening,Night,32,Economy
9145,6E-6201,Mumbai,115,non-stop,Delhi,2738,Morning,Morning,32,Economy
9146,6E-154,Mumbai,125,non-stop,Delhi,2738,Night,Early Morning,32,Economy
9147,6E-416,Mumbai,125,non-stop,Delhi,2738,Evening,Evening,32,Economy
9148,6E-248,Mumbai,125,non-stop,Delhi,2738,Night,Night,32,Economy
9149,6E-5017,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,32,Economy
9150,6E-2077,Mumbai,130,non-stop,Delhi,2738,Afternoon,Afternoon,32,Economy
9151,6E-945,Mumbai,130,non-stop,Delhi,2738,Afternoon,Evening,32,Economy
9152,6E-168,Mumbai,135,non-stop,Delhi,2738,Morning,Afternoon,32,Economy
9153,6E-5384,Mumbai,385,1-stop,Delhi,3010,Morning,Afternoon,32,Economy
9154,6E-5376,Mumbai,530,1-stop,Delhi,3010,Night,Morning,32,Economy
9155,6E-5376,Mumbai,620,1-stop,Delhi,3528,Night,Morning,32,Economy
9156,6E-6222,Mumbai,490,1-stop,Delhi,3681,Morning,Evening,32,Economy
9157,6E-5013,Mumbai,125,non-stop,Delhi,2339,Early Morning,Early Morning,33,Economy
9158,6E-6721,Mumbai,125,non-stop,Delhi,2339,Early Morning,Morning,33,Economy
9159,6E-6004,Mumbai,125,non-stop,Delhi,2339,Evening,Night,33,Economy
9160,6E-2518,Mumbai,125,non-stop,Delhi,2339,Night,Night,33,Economy
9161,6E-5006,Mumbai,130,non-stop,Delhi,2339,Early Morning,Morning,33,Economy
9162,6E-2172,Mumbai,130,non-stop,Delhi,2339,Morning,Morning,33,Economy
9163,6E-2047,Mumbai,135,non-stop,Delhi,2339,Early Morning,Morning,33,Economy
9164,6E-6234,Mumbai,230,1-stop,Delhi,2339,Afternoon,Evening,33,Economy
